EN_Name,FR_Name,ZH_Name,EN_URL,FR_URL,ZH_URL,Category
Love,Amour,愛,https://en.wikipedia.org/wiki/Love,https://fr.wikipedia.org/wiki/Amour,https://zh.wikipedia.org/wiki/%E6%84%9B,Society and social sciences
Popular culture,Culture populaire,流行文化,https://en.wikipedia.org/wiki/Popular_culture,https://fr.wikipedia.org/wiki/Culture_populaire,https://zh.wikipedia.org/wiki/%E6%B5%81%E8%A1%8C%E6%96%87%E5%8C%96,Society and social sciences
Community,Communauté,社区,https://en.wikipedia.org/wiki/Community,https://fr.wikipedia.org/wiki/Communaut%C3%A9,https://zh.wikipedia.org/wiki/%E7%A4%BE%E5%8C%BA,Society and social sciences
Marketing,Marketing,市场营销,https://en.wikipedia.org/wiki/Marketing,https://fr.wikipedia.org/wiki/Marketing,https://zh.wikipedia.org/wiki/%E5%B8%82%E5%9C%BA%E8%90%A5%E9%94%80,Society and social sciences
Police,Police (institution),警隊,https://en.wikipedia.org/wiki/Police,https://fr.wikipedia.org/wiki/Police_(institution),https://zh.wikipedia.org/wiki/%E8%AD%A6%E9%9A%8A,Society and social sciences
Imperialism,Impérialisme,帝国主义,https://en.wikipedia.org/wiki/Imperialism,https://fr.wikipedia.org/wiki/Imp%C3%A9rialisme,https://zh.wikipedia.org/wiki/%E5%B8%9D%E5%9B%BD%E4%B8%BB%E4%B9%89,Society and social sciences
Linguistics,Linguistique,语言学,https://en.wikipedia.org/wiki/Linguistics,https://fr.wikipedia.org/wiki/Linguistique,https://zh.wikipedia.org/wiki/%E8%AF%AD%E8%A8%80%E5%AD%A6,Society and social sciences
Insurance,Assurance,保險,https://en.wikipedia.org/wiki/Insurance,https://fr.wikipedia.org/wiki/Assurance,https://zh.wikipedia.org/wiki/%E4%BF%9D%E9%9A%AA,Society and social sciences
Social equality,Égalité sociale,平等原則,https://en.wikipedia.org/wiki/Social_equality,https://fr.wikipedia.org/wiki/%C3%89galit%C3%A9_sociale,https://zh.wikipedia.org/wiki/%E5%B9%B3%E7%AD%89%E5%8E%9F%E5%89%87,Society and social sciences
United Nations,Organisation des Nations unies,联合国,https://en.wikipedia.org/wiki/United_Nations,https://fr.wikipedia.org/wiki/Organisation_des_Nations_unies,https://zh.wikipedia.org/wiki/%E8%81%94%E5%90%88%E5%9B%BD,Society and social sciences
Employment,Emploi,僱傭,https://en.wikipedia.org/wiki/Employment,https://fr.wikipedia.org/wiki/Emploi,https://zh.wikipedia.org/wiki/%E5%83%B1%E5%82%AD,Society and social sciences
Money,Monnaie,貨幣,https://en.wikipedia.org/wiki/Money,https://fr.wikipedia.org/wiki/Monnaie,https://zh.wikipedia.org/wiki/%E8%B2%A8%E5%B9%A3,Society and social sciences
War,Guerre,战争,https://en.wikipedia.org/wiki/War,https://fr.wikipedia.org/wiki/Guerre,https://zh.wikipedia.org/wiki/%E6%88%98%E4%BA%89,Society and social sciences
Violence,Violence,暴力,https://en.wikipedia.org/wiki/Violence,https://fr.wikipedia.org/wiki/Violence,https://zh.wikipedia.org/wiki/%E6%9A%B4%E5%8A%9B,Society and social sciences
English language,Anglais,英语,https://en.wikipedia.org/wiki/English_language,https://fr.wikipedia.org/wiki/Anglais,https://zh.wikipedia.org/wiki/%E8%8B%B1%E8%AF%AD,Society and social sciences
Economy,Économie (activité humaine),经济,https://en.wikipedia.org/wiki/Economy,https://fr.wikipedia.org/wiki/%C3%89conomie_(activit%C3%A9_humaine),https://zh.wikipedia.org/wiki/%E7%BB%8F%E6%B5%8E,Society and social sciences
Law,Droit,法律,https://en.wikipedia.org/wiki/Law,https://fr.wikipedia.org/wiki/Droit,https://zh.wikipedia.org/wiki/%E6%B3%95%E5%BE%8B,Society and social sciences
Human rights,Droits de l'homme,人权,https://en.wikipedia.org/wiki/Human_rights,https://fr.wikipedia.org/wiki/Droits_de_l%27homme,https://zh.wikipedia.org/wiki/%E4%BA%BA%E6%9D%83,Society and social sciences
Democracy,Démocratie,民主,https://en.wikipedia.org/wiki/Democracy,https://fr.wikipedia.org/wiki/D%C3%A9mocratie,https://zh.wikipedia.org/wiki/%E6%B0%91%E4%B8%BB,Society and social sciences
Language,Langage,語言,https://en.wikipedia.org/wiki/Language,https://fr.wikipedia.org/wiki/Langage,https://zh.wikipedia.org/wiki/%E8%AA%9E%E8%A8%80,Society and social sciences
Bengali language,Bengali,孟加拉语,https://en.wikipedia.org/wiki/Bengali_language,https://fr.wikipedia.org/wiki/Bengali,https://zh.wikipedia.org/wiki/%E5%AD%9F%E5%8A%A0%E6%8B%89%E8%AF%AD,Society and social sciences
Brahmic scripts,Écritures brahmiques,婆罗米系文字,https://en.wikipedia.org/wiki/Brahmic_scripts,https://fr.wikipedia.org/wiki/%C3%89critures_brahmiques,https://zh.wikipedia.org/wiki/%E5%A9%86%E7%BD%97%E7%B1%B3%E7%B3%BB%E6%96%87%E5%AD%97,Society and social sciences
Tax,Impôt,稅,https://en.wikipedia.org/wiki/Tax,https://fr.wikipedia.org/wiki/Imp%C3%B4t,https://zh.wikipedia.org/wiki/%E7%A8%85,Society and social sciences
Society,Société (sciences sociales),社会,https://en.wikipedia.org/wiki/Society,https://fr.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_(sciences_sociales),https://zh.wikipedia.org/wiki/%E7%A4%BE%E4%BC%9A,Society and social sciences
Communism,Communisme,共产主义,https://en.wikipedia.org/wiki/Communism,https://fr.wikipedia.org/wiki/Communisme,https://zh.wikipedia.org/wiki/%E5%85%B1%E4%BA%A7%E4%B8%BB%E4%B9%89,Society and social sciences
Happiness,Bonheur,幸福,https://en.wikipedia.org/wiki/Happiness,https://fr.wikipedia.org/wiki/Bonheur,https://zh.wikipedia.org/wiki/%E5%B9%B8%E7%A6%8F,Society and social sciences
Emotion,Émotion,情绪,https://en.wikipedia.org/wiki/Emotion,https://fr.wikipedia.org/wiki/%C3%89motion,https://zh.wikipedia.org/wiki/%E6%83%85%E7%BB%AA,Society and social sciences
Latin script,Alphabet latin,拉丁字母,https://en.wikipedia.org/wiki/Latin_script,https://fr.wikipedia.org/wiki/Alphabet_latin,https://zh.wikipedia.org/wiki/%E6%8B%89%E4%B8%81%E5%AD%97%E6%AF%8D,Society and social sciences
Agriculture,Agriculture,农业,https://en.wikipedia.org/wiki/Agriculture,https://fr.wikipedia.org/wiki/Agriculture,https://zh.wikipedia.org/wiki/%E5%86%9C%E4%B8%9A,Society and social sciences
Grammar,Grammaire,语法,https://en.wikipedia.org/wiki/Grammar,https://fr.wikipedia.org/wiki/Grammaire,https://zh.wikipedia.org/wiki/%E8%AF%AD%E6%B3%95,Society and social sciences
University,Université,大學,https://en.wikipedia.org/wiki/University,https://fr.wikipedia.org/wiki/Universit%C3%A9,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%AD%B8,Society and social sciences
Justice,Justice,正義,https://en.wikipedia.org/wiki/Justice,https://fr.wikipedia.org/wiki/Justice,https://zh.wikipedia.org/wiki/%E6%AD%A3%E7%BE%A9,Society and social sciences
Politics,Politique,政治,https://en.wikipedia.org/wiki/Politics,https://fr.wikipedia.org/wiki/Politique,https://zh.wikipedia.org/wiki/%E6%94%BF%E6%B2%BB,Society and social sciences
Terrorism,Terrorisme,恐怖主义,https://en.wikipedia.org/wiki/Terrorism,https://fr.wikipedia.org/wiki/Terrorisme,https://zh.wikipedia.org/wiki/%E6%81%90%E6%80%96%E4%B8%BB%E4%B9%89,Society and social sciences
Broadcasting,Télédiffusion,广播,https://en.wikipedia.org/wiki/Broadcasting,https://fr.wikipedia.org/wiki/T%C3%A9l%C3%A9diffusion,https://zh.wikipedia.org/wiki/%E5%B9%BF%E6%92%AD,Society and social sciences
Mind,Esprit,心灵,https://en.wikipedia.org/wiki/Mind,https://fr.wikipedia.org/wiki/Esprit,https://zh.wikipedia.org/wiki/%E5%BF%83%E7%81%B5,Society and social sciences
Fishing,Pêche (halieutique),捕魚,https://en.wikipedia.org/wiki/Fishing,https://fr.wikipedia.org/wiki/P%C3%AAche_(halieutique),https://zh.wikipedia.org/wiki/%E6%8D%95%E9%AD%9A,Society and social sciences
Greek language,Grec,希腊语,https://en.wikipedia.org/wiki/Greek_language,https://fr.wikipedia.org/wiki/Grec,https://zh.wikipedia.org/wiki/%E5%B8%8C%E8%85%8A%E8%AF%AD,Society and social sciences
German language,Allemand,德语,https://en.wikipedia.org/wiki/German_language,https://fr.wikipedia.org/wiki/Allemand,https://zh.wikipedia.org/wiki/%E5%BE%B7%E8%AF%AD,Society and social sciences
Culture,Culture,文化,https://en.wikipedia.org/wiki/Culture,https://fr.wikipedia.org/wiki/Culture,https://zh.wikipedia.org/wiki/%E6%96%87%E5%8C%96,Society and social sciences
Memory,Mémoire (psychologie),記憶,https://en.wikipedia.org/wiki/Memory,https://fr.wikipedia.org/wiki/M%C3%A9moire_(psychologie),https://zh.wikipedia.org/wiki/%E8%A8%98%E6%86%B6,Society and social sciences
Socialism,Socialisme,社会主义,https://en.wikipedia.org/wiki/Socialism,https://fr.wikipedia.org/wiki/Socialisme,https://zh.wikipedia.org/wiki/%E7%A4%BE%E4%BC%9A%E4%B8%BB%E4%B9%89,Society and social sciences
Government,Gouvernement,政府,https://en.wikipedia.org/wiki/Government,https://fr.wikipedia.org/wiki/Gouvernement,https://zh.wikipedia.org/wiki/%E6%94%BF%E5%BA%9C,Society and social sciences
Trade,Commerce,贸易,https://en.wikipedia.org/wiki/Trade,https://fr.wikipedia.org/wiki/Commerce,https://zh.wikipedia.org/wiki/%E8%B4%B8%E6%98%93,Society and social sciences
Welfare,NA,社会福利,https://en.wikipedia.org/wiki/Welfare,NA,https://zh.wikipedia.org/wiki/%E7%A4%BE%E4%BC%9A%E7%A6%8F%E5%88%A9,Society and social sciences
Crime,Crime,犯罪,https://en.wikipedia.org/wiki/Crime,https://fr.wikipedia.org/wiki/Crime,https://zh.wikipedia.org/wiki/%E7%8A%AF%E7%BD%AA,Society and social sciences
Sexism,Sexisme,性別歧視,https://en.wikipedia.org/wiki/Sexism,https://fr.wikipedia.org/wiki/Sexisme,https://zh.wikipedia.org/wiki/%E6%80%A7%E5%88%A5%E6%AD%A7%E8%A6%96,Society and social sciences
Speech,Parole,說話,https://en.wikipedia.org/wiki/Speech,https://fr.wikipedia.org/wiki/Parole,https://zh.wikipedia.org/wiki/%E8%AA%AA%E8%A9%B1,Society and social sciences
Education,Éducation,教育,https://en.wikipedia.org/wiki/Education,https://fr.wikipedia.org/wiki/%C3%89ducation,https://zh.wikipedia.org/wiki/%E6%95%99%E8%82%B2,Society and social sciences
Political science,Science politique,政治学,https://en.wikipedia.org/wiki/Political_science,https://fr.wikipedia.org/wiki/Science_politique,https://zh.wikipedia.org/wiki/%E6%94%BF%E6%B2%BB%E5%AD%A6,Society and social sciences
Latin,Latin,拉丁语,https://en.wikipedia.org/wiki/Latin,https://fr.wikipedia.org/wiki/Latin,https://zh.wikipedia.org/wiki/%E6%8B%89%E4%B8%81%E8%AF%AD,Society and social sciences
Feminism,Féminisme,女性主義,https://en.wikipedia.org/wiki/Feminism,https://fr.wikipedia.org/wiki/F%C3%A9minisme,https://zh.wikipedia.org/wiki/%E5%A5%B3%E6%80%A7%E4%B8%BB%E7%BE%A9,Society and social sciences
Monarchy,Monarchie,君主制,https://en.wikipedia.org/wiki/Monarchy,https://fr.wikipedia.org/wiki/Monarchie,https://zh.wikipedia.org/wiki/%E5%90%9B%E4%B8%BB%E5%88%B6,Society and social sciences
Mining,Exploitation minière,采矿业,https://en.wikipedia.org/wiki/Mining,https://fr.wikipedia.org/wiki/Exploitation_mini%C3%A8re,https://zh.wikipedia.org/wiki/%E9%87%87%E7%9F%BF%E4%B8%9A,Society and social sciences
Oral tradition,Tradition orale,口述傳統,https://en.wikipedia.org/wiki/Oral_tradition,https://fr.wikipedia.org/wiki/Tradition_orale,https://zh.wikipedia.org/wiki/%E5%8F%A3%E8%BF%B0%E5%82%B3%E7%B5%B1,Society and social sciences
Personality,Personnalité,人格,https://en.wikipedia.org/wiki/Personality,https://fr.wikipedia.org/wiki/Personnalit%C3%A9,https://zh.wikipedia.org/wiki/%E4%BA%BA%E6%A0%BC,Society and social sciences
International Red Cross and Red Crescent Movement,Mouvement international de la Croix-Rouge et du Croissant-Rouge,国际红十字与红新月运动,https://en.wikipedia.org/wiki/International_Red_Cross_and_Red_Crescent_Movement,https://fr.wikipedia.org/wiki/Mouvement_international_de_la_Croix-Rouge_et_du_Croissant-Rouge,https://zh.wikipedia.org/wiki/%E5%9B%BD%E9%99%85%E7%BA%A2%E5%8D%81%E5%AD%97%E4%B8%8E%E7%BA%A2%E6%96%B0%E6%9C%88%E8%BF%90%E5%8A%A8,Society and social sciences
Business,Entreprise,商业,https://en.wikipedia.org/wiki/Business,https://fr.wikipedia.org/wiki/Firme,https://zh.wikipedia.org/wiki/%E5%95%86%E4%B8%9A,Society and social sciences
Indo-European languages,Langues indo-européennes,印欧语系,https://en.wikipedia.org/wiki/Indo-European_languages,https://fr.wikipedia.org/wiki/Langues_indo-europ%C3%A9ennes,https://zh.wikipedia.org/wiki/%E5%8D%B0%E6%AC%A7%E8%AF%AD%E7%B3%BB,Society and social sciences
Famine,Famine,饑荒,https://en.wikipedia.org/wiki/Famine,https://fr.wikipedia.org/wiki/Famine,https://zh.wikipedia.org/wiki/%E9%A5%91%E8%8D%92,Society and social sciences
Spanish language,Espagnol,西班牙语,https://en.wikipedia.org/wiki/Spanish_language,https://fr.wikipedia.org/wiki/Espagnol,https://zh.wikipedia.org/wiki/%E8%A5%BF%E7%8F%AD%E7%89%99%E8%AF%AD,Society and social sciences
Constitution,Constitution,宪法,https://en.wikipedia.org/wiki/Constitution,https://fr.wikipedia.org/wiki/Constitution,https://zh.wikipedia.org/wiki/%E5%AE%AA%E6%B3%95,Society and social sciences
Power (social and political),Pouvoir (sciences sociales),權力,https://en.wikipedia.org/wiki/Power_(social_and_political),https://fr.wikipedia.org/wiki/Pouvoir_(sciences_sociales),https://zh.wikipedia.org/wiki/%E6%AC%8A%E5%8A%9B,Society and social sciences
Retail,Commerce de détail,零售,https://en.wikipedia.org/wiki/Retail,https://fr.wikipedia.org/wiki/Commerce_de_d%C3%A9tail,https://zh.wikipedia.org/wiki/%E9%9B%B6%E5%94%AE,Society and social sciences
Environmentalism,Écologisme,环境保护主义,https://en.wikipedia.org/wiki/Environmentalism,https://fr.wikipedia.org/wiki/%C3%89cologisme,https://zh.wikipedia.org/wiki/%E7%8E%AF%E5%A2%83%E4%BF%9D%E6%8A%A4%E4%B8%BB%E4%B9%89,Society and social sciences
Publishing,Édition (activité),出版,https://en.wikipedia.org/wiki/Publishing,https://fr.wikipedia.org/wiki/%C3%89dition_(activit%C3%A9),https://zh.wikipedia.org/wiki/%E5%87%BA%E7%89%88,Society and social sciences
Portuguese language,Portugais,葡萄牙語,https://en.wikipedia.org/wiki/Portuguese_language,https://fr.wikipedia.org/wiki/Portugais,https://zh.wikipedia.org/wiki/%E8%91%A1%E8%90%84%E7%89%99%E8%AA%9E,Society and social sciences
Suffrage,Droit de vote,选举权,https://en.wikipedia.org/wiki/Suffrage,https://fr.wikipedia.org/wiki/Droit_de_vote,https://zh.wikipedia.org/wiki/%E9%80%89%E4%B8%BE%E6%9D%83,Society and social sciences
Hindustani language,Hindoustani,印度斯坦语,https://en.wikipedia.org/wiki/Hindustani_language,https://fr.wikipedia.org/wiki/Hindoustani,https://zh.wikipedia.org/wiki/%E5%8D%B0%E5%BA%A6%E6%96%AF%E5%9D%A6%E8%AF%AD,Society and social sciences
Racism,Racisme,种族主义,https://en.wikipedia.org/wiki/Racism,https://fr.wikipedia.org/wiki/Racisme,https://zh.wikipedia.org/wiki/%E7%A7%8D%E6%97%8F%E4%B8%BB%E4%B9%89,Society and social sciences
Human behavior,Comportement humain,人的行为,https://en.wikipedia.org/wiki/Human_behavior,https://fr.wikipedia.org/wiki/Comportement_humain,https://zh.wikipedia.org/wiki/%E4%BA%BA%E7%9A%84%E8%A1%8C%E4%B8%BA,Society and social sciences
Abortion,Avortement,人工流产,https://en.wikipedia.org/wiki/Abortion,https://fr.wikipedia.org/wiki/Avortement,https://zh.wikipedia.org/wiki/%E4%BA%BA%E5%B7%A5%E6%B5%81%E4%BA%A7,Society and social sciences
Construction,Construction,建筑施工,https://en.wikipedia.org/wiki/Construction,https://fr.wikipedia.org/wiki/Construction,https://zh.wikipedia.org/wiki/%E5%BB%BA%E7%AD%91%E6%96%BD%E5%B7%A5,Society and social sciences
Corporation,Corporation,法人團體,https://en.wikipedia.org/wiki/Corporation,https://fr.wikipedia.org/wiki/Corporation,https://zh.wikipedia.org/wiki/%E6%B3%95%E4%BA%BA%E5%9C%98%E9%AB%94,Society and social sciences
Anarchism,Anarchisme,无政府主义,https://en.wikipedia.org/wiki/Anarchism,https://fr.wikipedia.org/wiki/Anarchisme,https://zh.wikipedia.org/wiki/%E6%97%A0%E6%94%BF%E5%BA%9C%E4%B8%BB%E4%B9%89,Society and social sciences
Anger,Colère,憤怒,https://en.wikipedia.org/wiki/Anger,https://fr.wikipedia.org/wiki/Col%C3%A8re,https://zh.wikipedia.org/wiki/%E6%86%A4%E6%80%92,Society and social sciences
Trade union,Syndicat professionnel,工会,https://en.wikipedia.org/wiki/Trade_union,https://fr.wikipedia.org/wiki/Syndicat_professionnel,https://zh.wikipedia.org/wiki/%E5%B7%A5%E4%BC%9A,Society and social sciences
Human migration,Migration humaine,人口遷徙,https://en.wikipedia.org/wiki/Human_migration,https://fr.wikipedia.org/wiki/Migration_humaine,https://zh.wikipedia.org/wiki/%E4%BA%BA%E5%8F%A3%E9%81%B7%E5%BE%99,Society and social sciences
Pollution,Pollution,污染,https://en.wikipedia.org/wiki/Pollution,https://fr.wikipedia.org/wiki/Pollution,https://zh.wikipedia.org/wiki/%E6%B1%A1%E6%9F%93,Society and social sciences
Psychology,Psychologie,心理学,https://en.wikipedia.org/wiki/Psychology,https://fr.wikipedia.org/wiki/Psychologie,https://zh.wikipedia.org/wiki/%E5%BF%83%E7%90%86%E5%AD%A6,Society and social sciences
Hunting,Chasse,狩獵,https://en.wikipedia.org/wiki/Hunting,https://fr.wikipedia.org/wiki/Chasse,https://zh.wikipedia.org/wiki/%E7%8B%A9%E7%8D%B5,Society and social sciences
Chinese characters,Caractères chinois,汉字,https://en.wikipedia.org/wiki/Chinese_characters,https://fr.wikipedia.org/wiki/Caract%C3%A8res_chinois,https://zh.wikipedia.org/wiki/%E6%B1%89%E5%AD%97,Society and social sciences
Greek alphabet,Alphabet grec,希腊字母,https://en.wikipedia.org/wiki/Greek_alphabet,https://fr.wikipedia.org/wiki/Alphabet_grec,https://zh.wikipedia.org/wiki/%E5%B8%8C%E8%85%8A%E5%AD%97%E6%AF%8D,Society and social sciences
Russian language,Russe,俄语,https://en.wikipedia.org/wiki/Russian_language,https://fr.wikipedia.org/wiki/Russe,https://zh.wikipedia.org/wiki/%E4%BF%84%E8%AF%AD,Society and social sciences
State (polity),État,國 (政治實體),https://en.wikipedia.org/wiki/State_(polity),https://fr.wikipedia.org/wiki/%C3%89tat,https://zh.wikipedia.org/wiki/%E5%9C%8B_(%E6%94%BF%E6%B2%BB%E5%AF%A6%E9%AB%94),Society and social sciences
Liberalism,Libéralisme,自由主义,https://en.wikipedia.org/wiki/Liberalism,https://fr.wikipedia.org/wiki/Lib%C3%A9ralisme,https://zh.wikipedia.org/wiki/%E8%87%AA%E7%94%B1%E4%B8%BB%E4%B9%89,Society and social sciences
Intelligence,Intelligence,智力,https://en.wikipedia.org/wiki/Intelligence,https://fr.wikipedia.org/wiki/Intelligence,https://zh.wikipedia.org/wiki/%E6%99%BA%E5%8A%9B,Society and social sciences
Genocide,Génocide,种族灭绝,https://en.wikipedia.org/wiki/Genocide,https://fr.wikipedia.org/wiki/G%C3%A9nocide,https://zh.wikipedia.org/wiki/%E7%A7%8D%E6%97%8F%E7%81%AD%E7%BB%9D,Society and social sciences
Capitalism,Capitalisme,资本主义,https://en.wikipedia.org/wiki/Capitalism,https://fr.wikipedia.org/wiki/Capitalisme,https://zh.wikipedia.org/wiki/%E8%B5%84%E6%9C%AC%E4%B8%BB%E4%B9%89,Society and social sciences
Chinese language,Langues chinoises,汉语,https://en.wikipedia.org/wiki/Chinese_language,https://fr.wikipedia.org/wiki/Langues_chinoises,https://zh.wikipedia.org/wiki/%E6%B1%89%E8%AF%AD,Society and social sciences
Arabic script,NA,阿拉伯文字,https://en.wikipedia.org/wiki/Arabic_script,NA,https://zh.wikipedia.org/wiki/%E9%98%BF%E6%8B%89%E4%BC%AF%E6%96%87%E5%AD%97,Society and social sciences
Swahili language,Swahili,斯瓦希里语,https://en.wikipedia.org/wiki/Swahili_language,https://fr.wikipedia.org/wiki/Swahili,https://zh.wikipedia.org/wiki/%E6%96%AF%E7%93%A6%E5%B8%8C%E9%87%8C%E8%AF%AD,Society and social sciences
Thought,Pensée,思想,https://en.wikipedia.org/wiki/Thought,https://fr.wikipedia.org/wiki/Pens%C3%A9e,https://zh.wikipedia.org/wiki/%E6%80%9D%E6%83%B3,Society and social sciences
Malay language,Malais (langue),马来语,https://en.wikipedia.org/wiki/Malay_language,https://fr.wikipedia.org/wiki/Malais_(langue),https://zh.wikipedia.org/wiki/%E9%A9%AC%E6%9D%A5%E8%AF%AD,Society and social sciences
Dictatorship,Dictature,獨裁政體,https://en.wikipedia.org/wiki/Dictatorship,https://fr.wikipedia.org/wiki/Dictature,https://zh.wikipedia.org/wiki/%E7%8D%A8%E8%A3%81%E6%94%BF%E9%AB%94,Society and social sciences
Peace,Paix,和平,https://en.wikipedia.org/wiki/Peace,https://fr.wikipedia.org/wiki/Paix,https://zh.wikipedia.org/wiki/%E5%92%8C%E5%B9%B3,Society and social sciences
Social science,Sciences sociales,社会科学,https://en.wikipedia.org/wiki/Social_science,https://fr.wikipedia.org/wiki/Sciences_sociales,https://zh.wikipedia.org/wiki/%E7%A4%BE%E4%BC%9A%E7%A7%91%E5%AD%A6,Society and social sciences
Property,Propriété,財產,https://en.wikipedia.org/wiki/Property,https://fr.wikipedia.org/wiki/Propri%C3%A9t%C3%A9,https://zh.wikipedia.org/wiki/%E8%B2%A1%E7%94%A2,Society and social sciences
Writing,Écriture,書寫,https://en.wikipedia.org/wiki/Writing,https://fr.wikipedia.org/wiki/%C3%89criture,https://zh.wikipedia.org/wiki/%E6%9B%B8%E5%AF%AB,Society and social sciences
School,École,学校,https://en.wikipedia.org/wiki/School,https://fr.wikipedia.org/wiki/%C3%89cole,https://zh.wikipedia.org/wiki/%E5%AD%A6%E6%A0%A1,Society and social sciences
Library,Bibliothèque,图书馆,https://en.wikipedia.org/wiki/Library,https://fr.wikipedia.org/wiki/Biblioth%C3%A8que,https://zh.wikipedia.org/wiki/%E5%9B%BE%E4%B9%A6%E9%A6%86,Society and social sciences
Arabic,Arabe,阿拉伯语,https://en.wikipedia.org/wiki/Arabic,https://fr.wikipedia.org/wiki/Arabe,https://zh.wikipedia.org/wiki/%E9%98%BF%E6%8B%89%E4%BC%AF%E8%AF%AD,Society and social sciences
Manufacturing,Industrie manufacturière,制造业,https://en.wikipedia.org/wiki/Manufacturing,https://fr.wikipedia.org/wiki/Industrie_manufacturi%C3%A8re,https://zh.wikipedia.org/wiki/%E5%88%B6%E9%80%A0%E4%B8%9A,Society and social sciences
Privacy,Vie privée,NA,https://en.wikipedia.org/wiki/Privacy,https://fr.wikipedia.org/wiki/Vie_priv%C3%A9e,NA,Society and social sciences
Military,Armée,軍隊,https://en.wikipedia.org/wiki/Military,https://fr.wikipedia.org/wiki/Arm%C3%A9e,https://zh.wikipedia.org/wiki/%E8%BB%8D%E9%9A%8A,Society and social sciences
Learning,Apprentissage,学习,https://en.wikipedia.org/wiki/Learning,https://fr.wikipedia.org/wiki/Apprentissage,https://zh.wikipedia.org/wiki/%E5%AD%A6%E4%B9%A0,Society and social sciences
Consciousness,Conscience,意识,https://en.wikipedia.org/wiki/Consciousness,https://fr.wikipedia.org/wiki/Conscience,https://zh.wikipedia.org/wiki/%E6%84%8F%E8%AF%86,Society and social sciences
Sociology,Sociologie,社会学,https://en.wikipedia.org/wiki/Sociology,https://fr.wikipedia.org/wiki/Sociologie,https://zh.wikipedia.org/wiki/%E7%A4%BE%E4%BC%9A%E5%AD%A6,Society and social sciences
Diplomacy,Diplomatie,外交,https://en.wikipedia.org/wiki/Diplomacy,https://fr.wikipedia.org/wiki/Diplomatie,https://zh.wikipedia.org/wiki/%E5%A4%96%E4%BA%A4,Society and social sciences
Infection,Maladie infectieuse,感染,https://en.wikipedia.org/wiki/Infection,https://fr.wikipedia.org/wiki/Infection,https://zh.wikipedia.org/wiki/%E6%84%9F%E6%9F%93,Health medicine and disease
Mental health,Santé mentale,心理健康,https://en.wikipedia.org/wiki/Mental_health,https://fr.wikipedia.org/wiki/Sant%C3%A9_mentale,https://zh.wikipedia.org/wiki/%E5%BF%83%E7%90%86%E5%81%A5%E5%BA%B7,Health medicine and disease
Exercise,Fitness,體能鍛煉,https://en.wikipedia.org/wiki/Exercise,https://fr.wikipedia.org/wiki/Fitness,https://zh.wikipedia.org/wiki/%E9%AB%94%E8%83%BD%E9%8D%9B%E7%85%89,Health medicine and disease
Vaccine,Vaccin,疫苗,https://en.wikipedia.org/wiki/Vaccine,https://fr.wikipedia.org/wiki/Vaccin,https://zh.wikipedia.org/wiki/%E7%96%AB%E8%8B%97,Health medicine and disease
Gastroenteritis,Gastro-entérite,腸胃炎,https://en.wikipedia.org/wiki/Gastroenteritis,https://fr.wikipedia.org/wiki/Gastro-ent%C3%A9rite,https://zh.wikipedia.org/wiki/%E8%85%B8%E8%83%83%E7%82%8E,Health medicine and disease
Pneumonia,Pneumonie aiguë,肺炎,https://en.wikipedia.org/wiki/Pneumonia,https://fr.wikipedia.org/wiki/Pneumonie_aigu%C3%AB,https://zh.wikipedia.org/wiki/%E8%82%BA%E7%82%8E,Health medicine and disease
Drug,Drogue,药物,https://en.wikipedia.org/wiki/Drug,https://fr.wikipedia.org/wiki/Drogue,https://zh.wikipedia.org/wiki/%E8%8D%AF%E7%89%A9,Health medicine and disease
Sanitation,Assainissement,卫生设施,https://en.wikipedia.org/wiki/Sanitation,https://fr.wikipedia.org/wiki/Assainissement,https://zh.wikipedia.org/wiki/%E5%8D%AB%E7%94%9F%E8%AE%BE%E6%96%BD,Health medicine and disease
Medicine,Médecine,医学,https://en.wikipedia.org/wiki/Medicine,https://fr.wikipedia.org/wiki/M%C3%A9decine,https://zh.wikipedia.org/wiki/%E5%8C%BB%E5%AD%A6,Health medicine and disease
Anesthesia,Anesthésie,麻醉,https://en.wikipedia.org/wiki/Anesthesia,https://fr.wikipedia.org/wiki/Anesth%C3%A9sie,https://zh.wikipedia.org/wiki/%E9%BA%BB%E9%86%89,Health medicine and disease
Ageing,Vieillissement,老化,https://en.wikipedia.org/wiki/Ageing,https://fr.wikipedia.org/wiki/Vieillissement,https://zh.wikipedia.org/wiki/%E8%80%81%E5%8C%96,Health medicine and disease
Addiction,Addiction,成瘾,https://en.wikipedia.org/wiki/Addiction,https://fr.wikipedia.org/wiki/Addiction,https://zh.wikipedia.org/wiki/%E6%88%90%E7%98%BE,Health medicine and disease
Injury,Traumatisme (médecine),創傷,https://en.wikipedia.org/wiki/Injury,https://fr.wikipedia.org/wiki/Traumatisme_(m%C3%A9decine),https://zh.wikipedia.org/wiki/%E5%89%B5%E5%82%B7,Health medicine and disease
Surgery,Chirurgie,外科学,https://en.wikipedia.org/wiki/Surgery,https://fr.wikipedia.org/wiki/Chirurgie,https://zh.wikipedia.org/wiki/%E5%A4%96%E7%A7%91%E5%AD%A6,Health medicine and disease
